timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1636008654266,1416,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,7113,1558,5,7,null,0,3005,0
1636008657270,670,6 click_flights,200,OK,Thread Group 1-2,text,true,,844,517,5,7,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,667,0,290
1636008657940,387,7 click_flights,200,OK,Thread Group 1-2,text,true,,1749,520,5,7,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,344,0,0
1636008658328,359,8 click_flights,200,OK,Thread Group 1-2,text,true,,4520,521,5,7,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,359,0,0
1636008655470,613,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,598,5,7,null,0,3006,0
1636008658475,613,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,598,5,7,http://18.221.250.120:1080/cgi-bin/login.pl,599,0,279
1636008655563,962,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2783,799,5,7,null,0,3008,0
1636008658569,632,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,7,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,629,0,315
1636008659201,330,2 launch_application,200,OK,Thread Group 1-3,text,true,,1757,406,5,7,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,325,0,0
1636008657076,1061,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2779,925,5,7,null,0,3014,0
1636008660089,685,11 logout,200,OK,Thread Group 1-5,text,true,,1026,522,5,7,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,679,0,352
1636008660774,376,12 logout,200,OK,Thread Group 1-5,text,true,,1753,403,5,7,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,338,0,0
1636008661150,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,547,0,5,7,null,0,0,0
1636008657407,1300,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3755,1610,5,7,null,0,3009,0
1636008660413,633,3 login,200,OK,Thread Group 1-1,text,true,,848,601,5,7,http://18.221.250.120:1080/cgi-bin/login.pl,621,0,290
1636008661047,336,4 login,200,OK,Thread Group 1-1,text,true,,1749,507,5,7,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,336,0,0
1636008661384,331,5 login,200,OK,Thread Group 1-1,text,true,,1158,502,5,7,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,325,0,0
1636008658687,960,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2781,921,5,7,null,0,3008,0
1636008661693,621,11 logout,200,OK,Thread Group 1-2,text,true,,1026,518,5,7,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,614,0,288
1636008662315,339,12 logout,200,OK,Thread Group 1-2,text,true,,1755,403,5,7,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,334,0,0
1636008662655,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,542,0,5,7,null,0,0,0
1636008659088,1078,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2783,799,5,7,null,0,3009,0
1636008662096,674,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,7,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,673,0,293
1636008662771,404,2 launch_application,200,OK,Thread Group 1-4,text,true,,1757,406,5,7,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,404,0,0
1636008659532,649,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,602,5,7,null,0,3012,0
1636008662544,649,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,7,http://18.221.250.120:1080/cgi-bin/login.pl,647,0,292
1636008661153,968,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,799,5,8,null,0,3016,0
1636008664167,642,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,638,0,291
1636008664810,326,2 launch_application,200,OK,Thread Group 1-5,text,true,,1757,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,322,0,0
1636008661715,1298,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,7113,1570,5,8,null,0,3011,0
1636008664725,618,6 click_flights,200,OK,Thread Group 1-1,text,true,,844,521,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,616,0,284
1636008665343,341,7 click_flights,200,OK,Thread Group 1-1,text,true,,1749,524,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,335,0,0
1636008665684,339,8 click_flights,200,OK,Thread Group 1-1,text,true,,4520,525,5,8,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,334,0,0
1636008662656,1002,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2782,799,5,8,null,0,3014,0
1636008665668,653,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,648,0,304
1636008666323,349,2 launch_application,200,OK,Thread Group 1-2,text,true,,1756,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,337,0,0
1636008663175,664,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,602,5,8,null,0,3006,0
1636008666181,664,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,614,0,287
1636008663193,981,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2779,799,5,8,null,0,3007,0
1636008666198,652,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,645,0,302
1636008666852,329,2 launch_application,200,OK,Thread Group 1-3,text,true,,1753,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,324,0,0
1636008665138,1362,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3755,1610,5,8,null,0,3016,0
1636008668151,678,3 login,200,OK,Thread Group 1-5,text,true,,848,601,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,672,0,326
1636008668830,350,4 login,200,OK,Thread Group 1-5,text,true,,1749,507,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,345,0,0
1636008669182,334,5 login,200,OK,Thread Group 1-5,text,true,,1158,502,5,8,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,329,0,0
1636008666024,991,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2777,925,5,8,null,0,3014,0
1636008669038,629,11 logout,200,OK,Thread Group 1-1,text,true,,1026,522,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,623,0,286
1636008669668,362,12 logout,200,OK,Thread Group 1-1,text,true,,1751,403,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,356,0,0
1636008670031,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,553,0,5,8,null,0,0,0
1636008667182,694,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,598,5,8,null,0,3001,0
1636008670184,694,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,598,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,646,0,299
1636008666845,1027,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2777,799,5,8,null,0,3017,0
1636008669861,657,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,650,0,298
1636008670519,370,2 launch_application,200,OK,Thread Group 1-4,text,true,,1751,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,359,0,0
1636008666672,1323,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,3751,1602,5,8,null,0,3003,0
1636008669673,644,3 login,200,OK,Thread Group 1-2,text,true,,844,601,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,637,0,304
1636008670318,355,4 login,200,OK,Thread Group 1-2,text,true,,1749,503,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,349,0,0
1636008670674,324,5 login,200,OK,Thread Group 1-2,text,true,,1158,498,5,8,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,317,0,0
1636008669517,1368,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,7113,1570,5,8,null,0,3011,0
1636008672526,633,6 click_flights,200,OK,Thread Group 1-5,text,true,,844,521,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,627,0,293
1636008673160,350,7 click_flights,200,OK,Thread Group 1-5,text,true,,1749,524,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,345,0,0
1636008673511,385,8 click_flights,200,OK,Thread Group 1-5,text,true,,4520,525,5,8,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,342,0,0
1636008670032,952,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2782,799,5,8,null,0,3006,0
1636008673037,619,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,614,0,280
1636008673657,333,2 launch_application,200,OK,Thread Group 1-1,text,true,,1756,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,332,0,0
1636008670890,733,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,596,5,8,null,0,3010,0
1636008673900,733,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,596,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,685,0,299
1636008670878,1104,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2782,799,5,8,null,0,3009,0
1636008673886,722,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,665,0,307
1636008674608,382,2 launch_application,200,OK,Thread Group 1-3,text,true,,1756,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,340,0,0
1636008670999,1323,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,7113,1558,5,8,null,0,3009,0
1636008674008,630,6 click_flights,200,OK,Thread Group 1-2,text,true,,844,517,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,625,0,282
1636008674638,353,7 click_flights,200,OK,Thread Group 1-2,text,true,,1749,520,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,348,0,0
1636008674991,340,8 click_flights,200,OK,Thread Group 1-2,text,true,,4520,521,5,8,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,333,0,0
1636008673896,1090,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,925,5,8,null,0,3016,0
1636008676911,674,11 logout,200,OK,Thread Group 1-5,text,true,,1026,522,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,664,0,321
1636008677586,416,12 logout,200,OK,Thread Group 1-5,text,true,,1757,403,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,344,0,0
1636008678002,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,553,0,5,8,null,0,0,0
1636008673990,1345,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3751,1602,5,8,null,0,3016,0
1636008677004,648,3 login,200,OK,Thread Group 1-1,text,true,,844,601,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,648,0,305
1636008677653,350,4 login,200,OK,Thread Group 1-1,text,true,,1749,503,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,350,0,0
1636008678004,347,5 login,200,OK,Thread Group 1-1,text,true,,1158,498,5,8,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,341,0,0
1636008674633,1012,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2782,799,5,8,null,0,3010,0
1636008674991,657,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,601,5,8,null,0,3007,0
1636008677643,628,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,616,0,294
1636008678271,384,2 launch_application,200,OK,Thread Group 1-4,text,true,,1756,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,339,0,0
1636008677998,657,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,651,0,303
1636008675331,958,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2779,921,5,8,null,0,3009,0
1636008678339,626,11 logout,200,OK,Thread Group 1-2,text,true,,1026,518,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,621,0,292
1636008678966,332,12 logout,200,OK,Thread Group 1-2,text,true,,1753,403,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,327,0,0
1636008679297,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,551,0,5,8,null,0,0,0
1636008678004,1014,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2777,799,5,8,null,0,3006,0
1636008681008,619,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,619,0,285
1636008681628,395,2 launch_application,200,OK,Thread Group 1-5,text,true,,1751,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,334,0,0
1636008678655,703,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,601,5,8,null,0,3004,0
1636008681658,703,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,8,http://18.221.250.120:1080/cgi-bin/login.pl,650,0,304
1636008678655,1058,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2777,799,5,8,null,0,3005,0
1636008681658,709,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,681,0,304
1636008682367,349,2 launch_application,200,OK,Thread Group 1-3,text,true,,1751,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,343,0,0
1636008678351,1431,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,7113,1558,5,8,null,0,3016,0
1636008681364,695,6 click_flights,200,OK,Thread Group 1-1,text,true,,844,517,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,644,0,294
1636008682060,387,7 click_flights,200,OK,Thread Group 1-1,text,true,,1749,520,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,381,0,0
1636008682448,349,8 click_flights,200,OK,Thread Group 1-1,text,true,,4520,521,5,8,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,341,0,0
1636008679298,996,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2783,799,5,8,null,0,3012,0
1636008682309,656,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,8,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,656,0,304
1636008682966,340,2 launch_application,200,OK,Thread Group 1-2,text,true,,1757,406,5,8,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,334,0,0
1636008682023,1478,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3755,1604,5,9,null,0,3009,0
1636008685031,639,3 login,200,OK,Thread Group 1-5,text,true,,848,595,5,9,http://18.221.250.120:1080/cgi-bin/login.pl,634,0,286
1636008685671,372,4 login,200,OK,Thread Group 1-5,text,true,,1749,507,5,9,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,360,0,0
1636008686043,467,5 login,200,OK,Thread Group 1-5,text,true,,1158,502,5,9,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,346,0,0
1636008682361,1173,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2782,799,5,9,null,0,3012,0
1636008685371,661,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,9,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,619,0,291
1636008686034,512,2 launch_application,200,OK,Thread Group 1-4,text,true,,1756,406,5,9,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,383,0,0
1636008682717,831,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,596,5,9,null,0,3015,0
1636008685732,831,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,596,5,9,http://18.221.250.120:1080/cgi-bin/login.pl,779,0,331
1636008682797,1116,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2782,921,5,9,null,0,3012,0
1636008685809,760,11 logout,200,OK,Thread Group 1-1,text,true,,1026,518,5,9,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,676,0,312
1636008686569,356,12 logout,200,OK,Thread Group 1-1,text,true,,1756,403,5,9,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,336,0,0
1636008686926,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,551,0,5,9,null,0,0,0
1636008683306,644,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,693,602,5,9,null,0,3002,0
